Rk,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,G+A-PK,Rk_stats_keeper,Nation_stats_keeper,Pos_stats_keeper,Comp_stats_keeper,Age_stats_keeper,Born_stats_keeper,MP_stats_keeper,Starts_stats_keeper,Min_stats_keeper,90s_stats_keeper,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt_stats_keeper,PKA,PKsv,PKm,Rk_stats_shooting,Nation_stats_shooting,Pos_stats_shooting,Comp_stats_shooting,Age_stats_shooting,Born_stats_shooting,90s_stats_shooting,Gls_stats_shooting,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,PK_stats_shooting,PKatt_stats_shooting,Rk_stats_playing_time,Nation_stats_playing_time,Pos_stats_playing_time,Comp_stats_playing_time,Age_stats_playing_time,Born_stats_playing_time,MP_stats_playing_time,Min_stats_playing_time,Mn/MP,Min%,90s_stats_playing_time,Starts_stats_playing_time,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Rk_stats_misc,Nation_stats_misc,Pos_stats_misc,Comp_stats_misc,Age_stats_misc,Born_stats_misc,90s_stats_misc,CrdY_stats_misc,CrdR_stats_misc,2CrdY,Fls,Fld,Off,Crs,Int,TklW,OG,position_tokens,is_goalkeeper,is_defender,is_midfielder,is_forward,is_pure_midfielder,is_mixed_midfielder,Min_numeric,Age_numeric,TklW_per90,Int_per90,Fls_per90,Fld_per90,CrdY_per90,CrdR_per90,Crs_per90,Off_per90,meets_preferred_minutes
2250,Jesus Rodríguez,es ESP,MF,Como,it Serie A,19.0,2005.0,31,18,1731,19.2,2,9,11,2,0,0,3,1,0.57,,,,,,,,,,,,,,,,,,,,,,,,,2250,es ESP,MF,it Serie A,19.0,2005.0,19.2,2,45,12,26.7,2.34,0.62,0.04,0.17,0,0,2795,es ESP,MF,it Serie A,19.0,2005.0,31,1731,56,50.6,19.2,18,75.0,3,13,29.0,3,1.9,39,12,27,1.4,0.92,2250,es ESP,MF,it Serie A,19.0,2005.0,19.2,3,1,0,24,32,3,57,4,17,0,MF,False,False,True,False,True,False,1731,19.0,0.8854166666666667,0.20833333333333334,1.25,1.6666666666666667,0.15625,0.052083333333333336,2.96875,0.15625,True
2330,Albert Sambi Lokonga,be BEL,MF,Hamburger SV,de Bundesliga,25.0,1999.0,26,20,1710,19.0,5,0,5,5,0,0,3,0,0.26,,,,,,,,,,,,,,,,,,,,,,,,,2330,be BEL,MF,de Bundesliga,25.0,1999.0,19.0,5,19,11,57.9,1.0,0.58,0.26,0.45,0,0,2898,be BEL,MF,de Bundesliga,25.0,1999.0,26,1710,66,55.9,19.0,20,81.0,9,6,14.0,1,1.23,29,29,0,0.0,0.93,2330,be BEL,MF,de Bundesliga,25.0,1999.0,19.0,3,0,0,20,27,0,13,13,13,0,MF,False,False,True,False,True,False,1710,25.0,0.6842105263157895,0.6842105263157895,1.0526315789473684,1.4210526315789473,0.15789473684210525,0.0,0.6842105263157895,0.0,True
221,Tommaso Barbieri,it ITA,MF,Cremonese,it Serie A,22.0,2002.0,29,18,1707,19.0,0,1,1,0,0,0,8,0,0.05,,,,,,,,,,,,,,,,,,,,,,,,,221,it ITA,MF,it Serie A,22.0,2002.0,19.0,0,16,2,12.5,0.84,0.11,0.0,0.0,0,0,276,it ITA,MF,it Serie A,22.0,2002.0,29,1707,59,49.9,19.0,18,82.0,10,11,21.0,5,0.86,19,25,-6,-0.32,0.68,221,it ITA,MF,it Serie A,22.0,2002.0,19.0,8,0,0,40,26,1,78,14,26,0,MF,False,False,True,False,True,False,1707,22.0,1.368421052631579,0.7368421052631579,2.1052631578947367,1.368421052631579,0.42105263157894735,0.0,4.105263157894737,0.05263157894736842,True
307,Jan-Niklas Beste,de GER,MF,Freiburg,de Bundesliga,26.0,1999.0,28,20,1704,18.9,2,2,4,2,0,0,5,0,0.21,,,,,,,,,,,,,,,,,,,,,,,,,307,de GER,MF,de Bundesliga,26.0,1999.0,18.9,2,24,14,58.3,1.27,0.74,0.08,0.14,0,0,378,de GER,MF,de Bundesliga,26.0,1999.0,28,1704,61,55.7,18.9,20,77.0,6,8,21.0,1,1.54,33,25,8,0.42,1.35,307,de GER,MF,de Bundesliga,26.0,1999.0,18.9,5,0,0,17,36,5,106,17,24,0,MF,False,False,True,False,True,False,1704,26.0,1.26984126984127,0.8994708994708995,0.8994708994708995,1.9047619047619049,0.2645502645502646,0.0,5.608465608465609,0.2645502645502646,True
930,Chris Führich,de GER,MF,Stuttgart,de Bundesliga,27.0,1998.0,33,20,1698,18.9,7,7,14,7,0,0,2,0,0.74,,,,,,,,,,,,,,,,,,,,,,,,,930,de GER,MF,de Bundesliga,27.0,1998.0,18.9,7,45,23,51.1,2.39,1.22,0.16,0.3,0,0,1152,de GER,MF,de Bundesliga,27.0,1998.0,33,1698,51,55.5,18.9,20,70.0,1,13,23.0,1,1.79,41,28,13,0.69,0.09,930,de GER,MF,de Bundesliga,27.0,1998.0,18.9,2,0,0,6,7,5,86,3,9,0,MF,False,False,True,False,True,False,1698,27.0,0.4761904761904762,0.15873015873015875,0.3174603174603175,0.3703703703703704,0.10582010582010583,0.0,4.550264550264551,0.2645502645502646,True
2129,Jakub Piotrowski,pl POL,MF,Udinese,it Serie A,27.0,1997.0,33,20,1696,18.8,1,1,2,1,0,0,2,0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,2129,pl POL,MF,it Serie A,27.0,1997.0,18.8,1,36,9,25.0,1.91,0.48,0.03,0.11,0,0,2639,pl POL,MF,it Serie A,27.0,1997.0,33,1696,51,49.6,18.8,20,70.0,4,13,23.0,2,1.33,21,23,-2,-0.11,-0.05,2129,pl POL,MF,it Serie A,27.0,1997.0,18.8,2,0,0,29,29,2,25,15,25,0,MF,False,False,True,False,True,False,1696,27.0,1.3297872340425532,0.7978723404255319,1.5425531914893615,1.5425531914893615,0.10638297872340426,0.0,1.3297872340425532,0.10638297872340426,True
361,Hicham Boudaoui,dz ALG,MF,Nice,fr Ligue 1,25.0,1999.0,25,18,1694,18.8,1,2,3,1,0,0,5,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,361,dz ALG,MF,fr Ligue 1,25.0,1999.0,18.8,1,21,9,42.9,1.12,0.48,0.05,0.11,0,0,447,dz ALG,MF,fr Ligue 1,25.0,1999.0,25,1694,68,55.4,18.8,18,84.0,12,7,27.0,1,0.92,20,33,-13,-0.69,-0.03,361,dz ALG,MF,fr Ligue 1,25.0,1999.0,18.8,5,0,0,19,40,2,19,18,16,0,MF,False,False,True,False,True,False,1694,25.0,0.851063829787234,0.9574468085106382,1.0106382978723405,2.127659574468085,0.26595744680851063,0.0,1.0106382978723405,0.10638297872340426,True
1190,Omari Hutchinson,eng ENG,MF,Nottingham Forest,eng Premier League,21.0,2003.0,31,17,1688,18.8,1,5,6,1,0,0,1,0,0.32,,,,,,,,,,,,,,,,,,,,,,,,,1190,eng ENG,MF,eng Premier League,21.0,2003.0,18.8,1,25,11,44.0,1.33,0.59,0.04,0.09,0,0,1468,eng ENG,MF,eng Premier League,21.0,2003.0,31,1688,54,49.4,18.8,17,78.0,8,14,26.0,5,1.19,25,24,1,0.05,0.26,1190,eng ENG,MF,eng Premier League,21.0,2003.0,18.8,1,0,0,23,24,8,133,11,11,0,MF,False,False,True,False,True,False,1688,21.0,0.5851063829787234,0.5851063829787234,1.2234042553191489,1.276595744680851,0.05319148936170213,0.0,7.074468085106383,0.425531914893617,True
2424,Kwasi Sibo,gh GHA,MF,Oviedo,es La Liga,27.0,1998.0,26,21,1681,18.7,0,0,0,0,0,0,3,1,0.0,,,,,,,,,,,,,,,,,,,,,,,,,2424,gh GHA,MF,es La Liga,27.0,1998.0,18.7,0,9,2,22.2,0.48,0.11,0.0,0.0,0,0,3024,gh GHA,MF,es La Liga,27.0,1998.0,26,1681,65,49.2,18.7,21,75.0,9,5,21.0,10,0.88,16,26,-10,-0.54,0.71,2424,gh GHA,MF,es La Liga,27.0,1998.0,18.7,3,1,0,30,4,0,2,14,20,0,MF,False,False,True,False,True,False,1681,27.0,1.0695187165775402,0.7486631016042781,1.6042780748663101,0.21390374331550802,0.16042780748663102,0.053475935828877004,0.10695187165775401,0.0,True
2594,Malik Tillman,us USA,MF,Leverkusen,de Bundesliga,23.0,2002.0,29,18,1674,18.6,6,1,7,6,0,0,2,0,0.38,,,,,,,,,,,,,,,,,,,,,,,,,2594,us USA,MF,de Bundesliga,23.0,2002.0,18.6,6,34,13,38.2,1.83,0.7,0.18,0.46,0,0,3241,us USA,MF,de Bundesliga,23.0,2002.0,29,1674,58,54.7,18.6,18,79.0,7,11,22.0,0,1.79,31,25,6,0.32,-0.65,2594,us USA,MF,de Bundesliga,23.0,2002.0,18.6,2,0,0,19,29,1,18,19,30,0,MF,False,False,True,False,True,False,1674,23.0,1.6129032258064515,1.021505376344086,1.021505376344086,1.5591397849462365,0.1075268817204301,0.0,0.9677419354838709,0.05376344086021505,True
2762,Nico Williams,es ESP,MF,Athletic Club,es La Liga,23.0,2002.0,25,20,1674,18.6,6,3,9,5,1,2,2,0,0.43,,,,,,,,,,,,,,,,,,,,,,,,,2762,es ESP,MF,es La Liga,23.0,2002.0,18.6,6,46,16,34.8,2.47,0.86,0.11,0.31,1,2,3447,es ESP,MF,es La Liga,23.0,2002.0,25,1674,67,48.9,18.6,20,74.0,2,5,40.0,0,1.32,24,27,-3,-0.16,0.46,2762,es ESP,MF,es La Liga,23.0,2002.0,18.6,2,0,0,26,29,7,76,7,9,0,MF,False,False,True,False,True,False,1674,23.0,0.48387096774193544,0.3763440860215054,1.3978494623655913,1.5591397849462365,0.1075268817204301,0.0,4.086021505376344,0.3763440860215054,True
1595,Kobbie Mainoo,eng ENG,MF,Manchester Utd,eng Premier League,20.0,2005.0,28,16,1662,18.5,1,2,3,1,0,0,2,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,1595,eng ENG,MF,eng Premier League,20.0,2005.0,18.5,1,13,3,23.1,0.7,0.16,0.08,0.33,0,0,1970,eng ENG,MF,eng Premier League,20.0,2005.0,28,1662,59,48.6,18.5,16,89.0,14,12,20.0,4,2.21,38,22,16,0.87,0.71,1595,eng ENG,MF,eng Premier League,20.0,2005.0,18.5,2,0,0,12,22,1,13,19,20,0,MF,False,False,True,False,True,False,1662,20.0,1.0810810810810811,1.027027027027027,0.6486486486486487,1.1891891891891893,0.10810810810810811,0.0,0.7027027027027027,0.05405405405405406,True
232,Pablo Barrios,es ESP,MF,Atlético Madrid,es La Liga,22.0,2003.0,23,20,1661,18.5,1,1,2,1,0,0,0,0,0.11,,,,,,,,,,,,,,,,,,,,,,,,,232,es ESP,MF,es La Liga,22.0,2003.0,18.5,1,23,6,26.1,1.25,0.33,0.04,0.17,0,0,289,es ESP,MF,es La Liga,22.0,2003.0,23,1661,72,48.6,18.5,20,78.0,13,3,34.0,0,1.96,30,16,14,0.76,0.55,232,es ESP,MF,es La Liga,22.0,2003.0,18.5,0,0,0,12,23,0,30,26,16,0,MF,False,False,True,False,True,False,1661,22.0,0.8648648648648649,1.4054054054054055,0.6486486486486487,1.2432432432432432,0.0,0.0,1.6216216216216217,0.0,True
208,Carlos Baleba,cm CMR,MF,Brighton,eng Premier League,21.0,2004.0,31,23,1652,18.4,0,0,0,0,0,0,5,0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,208,cm CMR,MF,eng Premier League,21.0,2004.0,18.4,0,20,2,10.0,1.09,0.11,0.0,0.0,0,0,259,cm CMR,MF,eng Premier League,21.0,2004.0,31,1652,53,48.3,18.4,23,66.0,3,8,16.0,1,1.39,20,20,0,0.0,-0.31,208,cm CMR,MF,eng Premier League,21.0,2004.0,18.4,5,0,0,31,24,0,0,28,21,0,MF,False,False,True,False,True,False,1652,21.0,1.1413043478260871,1.5217391304347827,1.6847826086956523,1.3043478260869565,0.27173913043478265,0.0,0.0,0.0,True
1010,Aleksandr Golovin,ru RUS,MF,Monaco,fr Ligue 1,29.0,1996.0,25,21,1649,18.3,5,5,10,5,0,0,4,1,0.55,,,,,,,,,,,,,,,,,,,,,,,,,1010,ru RUS,MF,fr Ligue 1,29.0,1996.0,18.3,5,34,18,52.9,1.86,0.98,0.15,0.28,0,0,1252,ru RUS,MF,fr Ligue 1,29.0,1996.0,25,1649,66,53.9,18.3,21,74.0,4,4,26.0,2,1.72,28,19,9,0.49,0.68,1010,ru RUS,MF,fr Ligue 1,29.0,1996.0,18.3,4,1,1,29,18,2,37,21,18,0,MF,False,False,True,False,True,False,1649,29.0,0.9836065573770492,1.1475409836065573,1.5846994535519126,0.9836065573770492,0.2185792349726776,0.0546448087431694,2.021857923497268,0.1092896174863388,True
2821,Alessio Zerbin,it ITA,MF,Cremonese,it Serie A,26.0,1999.0,32,17,1646,18.3,0,3,3,0,0,0,1,0,0.16,,,,,,,,,,,,,,,,,,,,,,,,,2821,it ITA,MF,it Serie A,26.0,1999.0,18.3,0,21,7,33.3,1.15,0.38,0.0,0.0,0,0,3515,it ITA,MF,it Serie A,26.0,1999.0,32,1646,51,48.1,18.3,17,73.0,3,15,27.0,2,0.88,11,24,-13,-0.71,-0.1,2821,it ITA,MF,it Serie A,26.0,1999.0,18.3,1,0,0,37,20,7,58,3,20,0,MF,False,False,True,False,True,False,1646,26.0,1.0928961748633879,0.16393442622950818,2.021857923497268,1.0928961748633879,0.0546448087431694,0.0,3.169398907103825,0.3825136612021858,True
1276,Frenkie de Jong,nl NED,MF,Barcelona,es La Liga,28.0,1997.0,25,16,1636,18.2,1,5,6,1,0,0,4,1,0.33,,,,,,,,,,,,,,,,,,,,,,,,,1276,nl NED,MF,es La Liga,28.0,1997.0,18.2,1,7,2,28.6,0.39,0.11,0.14,0.5,0,0,1569,nl NED,MF,es La Liga,28.0,1997.0,25,1636,65,47.8,18.2,16,88.0,13,9,26.0,1,2.32,43,21,22,1.21,-0.66,1276,nl NED,MF,es La Liga,28.0,1997.0,18.2,4,1,1,10,26,2,5,17,19,0,MF,False,False,True,False,True,False,1636,28.0,1.043956043956044,0.9340659340659341,0.5494505494505495,1.4285714285714286,0.21978021978021978,0.054945054945054944,0.27472527472527475,0.10989010989010989,True
2530,Yuito Suzuki,jp JPN,MF,Freiburg,de Bundesliga,23.0,2001.0,25,18,1632,18.1,4,2,6,4,0,0,3,0,0.33,,,,,,,,,,,,,,,,,,,,,,,,,2530,jp JPN,MF,de Bundesliga,23.0,2001.0,18.1,4,38,14,36.8,2.1,0.77,0.11,0.29,0,0,3164,jp JPN,MF,de Bundesliga,23.0,2001.0,25,1632,65,53.3,18.1,18,79.0,6,7,31.0,4,1.28,31,31,0,0.0,0.38,2530,jp JPN,MF,de Bundesliga,23.0,2001.0,18.1,3,0,0,20,10,2,21,10,12,0,MF,False,False,True,False,True,False,1632,23.0,0.6629834254143646,0.5524861878453038,1.1049723756906076,0.5524861878453038,0.16574585635359115,0.0,1.160220994475138,0.11049723756906077,True
2202,Tijjani Reijnders,nl NED,MF,Manchester City,eng Premier League,27.0,1998.0,28,19,1631,18.1,5,2,7,5,0,0,2,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,2202,nl NED,MF,eng Premier League,27.0,1998.0,18.1,5,49,16,32.7,2.7,0.88,0.1,0.31,0,0,2738,nl NED,MF,eng Premier League,27.0,1998.0,28,1631,58,47.7,18.1,19,77.0,6,9,18.0,10,1.93,32,17,15,0.83,-0.53,2202,nl NED,MF,eng Premier League,27.0,1998.0,18.1,2,0,0,19,15,4,43,11,4,0,MF,False,False,True,False,True,False,1631,27.0,0.22099447513812154,0.6077348066298343,1.0497237569060773,0.8287292817679557,0.11049723756906077,0.0,2.3756906077348066,0.22099447513812154,True
1051,Jack Grealish,eng ENG,MF,Everton,eng Premier League,29.0,1995.0,20,18,1627,18.1,2,6,8,2,0,0,5,1,0.44,,,,,,,,,,,,,,,,,,,,,,,,,1051,eng ENG,MF,eng Premier League,29.0,1995.0,18.1,2,26,8,30.8,1.44,0.44,0.08,0.25,0,0,1306,eng ENG,MF,eng Premier League,29.0,1995.0,20,1627,81,47.6,18.1,18,88.0,11,2,20.0,0,1.55,23,23,0,0.0,0.15,1051,eng ENG,MF,eng Premier League,29.0,1995.0,18.1,5,1,1,13,58,0,39,11,15,0,MF,False,False,True,False,True,False,1627,29.0,0.8287292817679557,0.6077348066298343,0.718232044198895,3.2044198895027622,0.2762430939226519,0.055248618784530384,2.154696132596685,0.0,True
1144,Luis Henrique,br BRA,MF,Inter,it Serie A,23.0,2001.0,30,18,1624,18.0,1,2,3,1,0,0,1,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,1144,br BRA,MF,it Serie A,23.0,2001.0,18.0,1,15,7,46.7,0.83,0.39,0.07,0.14,0,0,1412,br BRA,MF,it Serie A,23.0,2001.0,30,1624,54,47.5,18.0,18,75.0,8,12,23.0,7,2.47,35,14,21,1.16,-0.49,1144,br BRA,MF,it Serie A,23.0,2001.0,18.0,1,0,0,5,0,1,39,7,16,0,MF,False,False,True,False,True,False,1624,23.0,0.8888888888888888,0.3888888888888889,0.2777777777777778,0.0,0.05555555555555555,0.0,2.1666666666666665,0.05555555555555555,True
2767,Patrick Wimmer,at AUT,MF,Wolfsburg,de Bundesliga,24.0,2001.0,25,21,1621,18.0,4,3,7,4,0,0,4,0,0.39,,,,,,,,,,,,,,,,,,,,,,,,,2767,at AUT,MF,de Bundesliga,24.0,2001.0,18.0,4,24,8,33.3,1.33,0.44,0.17,0.5,0,0,3453,at AUT,MF,de Bundesliga,24.0,2001.0,25,1621,65,53.0,18.0,21,73.0,3,4,24.0,0,1.0,27,32,-5,-0.28,0.91,2767,at AUT,MF,de Bundesliga,24.0,2001.0,18.0,4,0,0,28,33,2,25,23,20,0,MF,False,False,True,False,True,False,1621,24.0,1.1111111111111112,1.2777777777777777,1.5555555555555556,1.8333333333333333,0.2222222222222222,0.0,1.3888888888888888,0.1111111111111111,True
2001,Louis Oppie,de GER,MF,St Pauli,de Bundesliga,23.0,2002.0,23,17,1620,18.0,1,0,1,1,0,0,0,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2001,de GER,MF,de Bundesliga,23.0,2002.0,18.0,1,15,4,26.7,0.83,0.22,0.07,0.25,0,0,2477,de GER,MF,de Bundesliga,23.0,2002.0,23,1620,70,52.9,18.0,17,87.0,15,6,22.0,11,0.57,14,34,-20,-1.11,-0.42,2001,de GER,MF,de Bundesliga,23.0,2002.0,18.0,0,0,0,15,15,4,58,11,19,0,MF,False,False,True,False,True,False,1620,23.0,1.0555555555555556,0.6111111111111112,0.8333333333333334,0.8333333333333334,0.0,0.0,3.2222222222222223,0.2222222222222222,True
1728,Batista Mendy,fr FRA,MF,Sevilla,es La Liga,25.0,2000.0,27,19,1617,18.0,1,0,1,1,0,0,6,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,1728,fr FRA,MF,es La Liga,25.0,2000.0,18.0,1,17,5,29.4,0.95,0.28,0.06,0.2,0,0,2134,fr FRA,MF,es La Liga,25.0,2000.0,27,1617,60,47.3,18.0,19,78.0,10,8,17.0,5,1.15,16,26,-10,-0.56,-0.36,1728,fr FRA,MF,es La Liga,25.0,2000.0,18.0,6,0,0,37,27,0,5,18,23,0,MF,False,False,True,False,True,False,1617,25.0,1.2777777777777777,1.0,2.0555555555555554,1.5,0.3333333333333333,0.0,0.2777777777777778,0.0,True
1535,Unai López,es ESP,MF,Rayo Vallecano,es La Liga,29.0,1995.0,28,19,1612,17.9,0,4,4,0,0,0,8,1,0.22,,,,,,,,,,,,,,,,,,,,,,,,,1535,es ESP,MF,es La Liga,29.0,1995.0,17.9,0,22,4,18.2,1.23,0.22,0.0,0.0,0,0,1900,es ESP,MF,es La Liga,29.0,1995.0,28,1612,58,47.1,17.9,19,75.0,4,9,20.0,4,1.46,20,13,7,0.39,0.89,1535,es ESP,MF,es La Liga,29.0,1995.0,17.9,8,1,1,37,14,1,62,21,16,0,MF,False,False,True,False,True,False,1612,29.0,0.893854748603352,1.1731843575418994,2.0670391061452515,0.782122905027933,0.446927374301676,0.0558659217877095,3.463687150837989,0.0558659217877095,True
2614,Alpha Touré,sn SEN,MF,Metz,fr Ligue 1,19.0,2006.0,30,16,1606,17.8,0,1,1,0,0,0,5,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,2614,sn SEN,MF,fr Ligue 1,19.0,2006.0,17.8,0,17,1,5.9,0.95,0.06,0.0,0.0,0,0,3267,sn SEN,MF,fr Ligue 1,19.0,2006.0,30,1606,54,52.5,17.8,16,81.0,7,14,22.0,2,0.53,15,37,-22,-1.23,0.13,2614,sn SEN,MF,fr Ligue 1,19.0,2006.0,17.8,5,0,0,27,27,1,13,10,23,0,MF,False,False,True,False,True,False,1606,19.0,1.2921348314606742,0.5617977528089887,1.5168539325842696,1.5168539325842696,0.28089887640449435,0.0,0.7303370786516854,0.056179775280898875,True
872,Lewis Ferguson,sct SCO,MF,Bologna,it Serie A,25.0,1999.0,27,17,1601,17.8,1,0,1,1,0,0,7,1,0.06,,,,,,,,,,,,,,,,,,,,,,,,,872,sct SCO,MF,it Serie A,25.0,1999.0,17.8,1,13,2,15.4,0.73,0.11,0.08,0.5,0,0,1074,sct SCO,MF,it Serie A,25.0,1999.0,27,1601,59,46.8,17.8,17,85.0,13,10,16.0,9,1.15,21,28,-7,-0.39,-0.89,872,sct SCO,MF,it Serie A,25.0,1999.0,17.8,7,1,1,34,26,3,25,12,16,0,MF,False,False,True,False,True,False,1601,25.0,0.898876404494382,0.6741573033707865,1.9101123595505618,1.4606741573033708,0.3932584269662921,0.056179775280898875,1.4044943820224718,0.16853932584269662,True
1251,Castrop Jens,kr KOR,MF,Gladbach,de Bundesliga,22.0,2003.0,26,20,1584,17.6,3,1,4,3,0,0,2,2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,1251,kr KOR,MF,de Bundesliga,22.0,2003.0,17.6,3,30,12,40.0,1.7,0.68,0.1,0.25,0,0,1540,kr KOR,MF,de Bundesliga,22.0,2003.0,26,1584,61,51.8,17.6,20,74.0,4,6,17.0,1,1.0,21,31,-10,-0.57,-0.51,1251,kr KOR,MF,de Bundesliga,22.0,2003.0,17.6,2,2,0,31,26,3,21,17,27,0,MF,False,False,True,False,True,False,1584,22.0,1.534090909090909,0.9659090909090908,1.7613636363636362,1.477272727272727,0.11363636363636363,0.11363636363636363,1.1931818181818181,0.17045454545454544,True
1006,Martial Godo,ci CIV,MF,Strasbourg,fr Ligue 1,22.0,2003.0,28,18,1584,17.6,10,1,11,10,0,0,2,0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,1006,ci CIV,MF,fr Ligue 1,22.0,2003.0,17.6,10,41,17,41.5,2.33,0.97,0.24,0.59,0,0,1246,ci CIV,MF,fr Ligue 1,22.0,2003.0,28,1584,57,51.8,17.6,18,79.0,8,10,15.0,2,1.68,41,23,18,1.02,1.45,1006,ci CIV,MF,fr Ligue 1,22.0,2003.0,17.6,2,0,0,15,32,11,31,15,13,0,MF,False,False,True,False,True,False,1584,22.0,0.7386363636363635,0.8522727272727272,0.8522727272727272,1.8181818181818181,0.11363636363636363,0.0,1.7613636363636362,0.625,True
304,Lorenzo Bernasconi,it ITA,MF,Atalanta,it Serie A,21.0,2003.0,23,17,1572,17.5,0,3,3,0,0,0,3,0,0.17,,,,,,,,,,,,,,,,,,,,,,,,,304,it ITA,MF,it Serie A,21.0,2003.0,17.5,0,9,1,11.1,0.52,0.06,0.0,0.0,0,0,375,it ITA,MF,it Serie A,21.0,2003.0,23,1572,68,46.0,17.5,17,83.0,13,6,26.0,10,1.91,22,9,13,0.74,0.65,304,it ITA,MF,it Serie A,21.0,2003.0,17.5,3,0,0,8,5,3,113,14,16,0,MF,False,False,True,False,True,False,1572,21.0,0.9142857142857143,0.8,0.45714285714285713,0.2857142857142857,0.17142857142857143,0.0,6.457142857142857,0.17142857142857143,True
1027,Nicolás González,es ESP,MF,Manchester City,eng Premier League,23.0,2002.0,25,17,1569,17.4,1,0,1,1,0,0,6,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,1027,es ESP,MF,eng Premier League,23.0,2002.0,17.4,1,14,2,14.3,0.8,0.11,0.07,0.5,0,0,1274,es ESP,MF,eng Premier League,23.0,2002.0,25,1569,63,45.9,17.4,17,81.0,10,8,25.0,8,2.12,39,17,22,1.26,0.29,1027,es ESP,MF,eng Premier League,23.0,2002.0,17.4,6,0,0,30,18,0,3,24,30,0,MF,False,False,True,False,True,False,1569,23.0,1.7241379310344829,1.3793103448275863,1.7241379310344829,1.0344827586206897,0.3448275862068966,0.0,0.1724137931034483,0.0,True
1832,Ngal'Ayel Mukau,cd COD,MF,Lille,fr Ligue 1,20.0,2004.0,30,19,1534,17.0,1,0,1,1,0,0,3,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,1832,cd COD,MF,fr Ligue 1,20.0,2004.0,17.0,1,20,5,25.0,1.17,0.29,0.05,0.2,0,0,2266,cd COD,MF,fr Ligue 1,20.0,2004.0,30,1534,51,50.1,17.0,19,71.0,3,11,16.0,1,1.8,24,21,3,0.18,-0.53,1832,cd COD,MF,fr Ligue 1,20.0,2004.0,17.0,3,0,0,27,23,4,5,14,18,0,MF,False,False,True,False,True,False,1534,20.0,1.0588235294117647,0.8235294117647058,1.588235294117647,1.3529411764705883,0.17647058823529413,0.0,0.29411764705882354,0.23529411764705882,True
155,Kervin Arriaga,hn HON,MF,Levante,es La Liga,27.0,1998.0,27,16,1532,17.0,3,3,6,3,0,0,8,1,0.35,,,,,,,,,,,,,,,,,,,,,,,,,155,hn HON,MF,es La Liga,27.0,1998.0,17.0,3,16,6,37.5,0.94,0.35,0.19,0.5,0,0,190,hn HON,MF,es La Liga,27.0,1998.0,27,1532,57,44.8,17.0,16,80.0,10,11,22.0,4,1.19,23,29,-6,-0.35,0.03,155,hn HON,MF,es La Liga,27.0,1998.0,17.0,8,1,1,22,22,1,5,14,26,0,MF,False,False,True,False,True,False,1532,27.0,1.5294117647058822,0.8235294117647058,1.2941176470588236,1.2941176470588236,0.47058823529411764,0.058823529411764705,0.29411764705882354,0.058823529411764705,True
445,Eduardo Camavinga,fr FRA,MF,Real Madrid,es La Liga,22.0,2002.0,29,16,1528,17.0,1,0,1,1,0,0,2,0,0.06,,,,,,,,,,,,,,,,,,,,,,,,,445,fr FRA,MF,es La Liga,22.0,2002.0,17.0,1,13,2,15.4,0.77,0.12,0.08,0.5,0,0,545,fr FRA,MF,es La Liga,22.0,2002.0,29,1528,53,44.7,17.0,16,77.0,7,13,23.0,2,2.24,34,16,18,1.06,-0.08,445,fr FRA,MF,es La Liga,22.0,2002.0,17.0,2,0,0,34,31,2,2,15,37,0,MF,False,False,True,False,True,False,1528,22.0,2.176470588235294,0.8823529411764706,2.0,1.8235294117647058,0.11764705882352941,0.0,0.11764705882352941,0.11764705882352941,True
616,Josh Cullen,ie IRL,MF,Burnley,eng Premier League,29.0,1996.0,18,18,1514,16.8,2,2,4,2,0,0,2,0,0.24,,,,,,,,,,,,,,,,,,,,,,,,,616,ie IRL,MF,eng Premier League,29.0,1996.0,16.8,2,11,6,54.5,0.65,0.36,0.18,0.33,0,0,762,ie IRL,MF,eng Premier League,29.0,1996.0,18,1514,84,44.3,16.8,18,84.0,12,0,,0,0.67,18,29,-11,-0.65,0.57,616,ie IRL,MF,eng Premier League,29.0,1996.0,16.8,2,0,0,16,18,0,12,24,19,1,MF,False,False,True,False,True,False,1514,29.0,1.130952380952381,1.4285714285714286,0.9523809523809523,1.0714285714285714,0.11904761904761904,0.0,0.7142857142857143,0.0,True
